ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
858076697,Groopylife school news social networking,Apps,Technology,USD,2017-08-11,10000,07/12/17,1,failed,1,US,1,1,10000
858080593,Brake Director,Product Design,Design,USD,2013-05-15,30000,04/15/13,942,failed,9,US,942,942,30000
858080890,New Winery! Wine Tasting Room Project for Koi Pond Cellars,Food,Food,USD,2014-04-28,35000,03/14/14,175,failed,4,US,175,175,35000
858084414,Twangin' The Dead,Music,Music,USD,2015-05-07,5000,04/07/15,5492,undefined,0,"N,0""",,5492,5000
858090870,Lindsey Ray's new album recorded? ? Mixed? ? On the radio? That's where YOU come in.,Indie Rock,Music,USD,2010-07-22,10000,06/06/10,10555,successful,120,US,10555,10555,10000
85809964,5A-5B Webseries,Webseries,Film & Video,USD,2017-11-28,19999,10/22/17,20763,successful,123,US,1821,20763,19999
858104242,Desert Bandit,Apparel,Fashion,USD,2015-09-18,12000,07/20/15,0,failed,0,US,0,0,12000
858114269,My Country Tis of Thee... After the Winter of Our Discontent,Documentary,Film & Video,USD,2012-10-04,7770,09/04/12,0,failed,0,US,0,0,7770
858117940,PJD's Beer and Wine Garden,Drinks,Food,USD,2017-03-18,7632,02/16/17,10751,successful,78,US,0,10751,7632
858121090,Melomind : the ultimate relaxation headset,Technology,Technology,EUR,2016-06-10,50000,04/26/16,169420,successful,858,FR,190465.7,191513,56520.17
858125294,"""Artstravaganza 2""- Free public multi-media art event.",Performance Art,Art,USD,2013-05-31,800,05/08/13,81,failed,5,US,81,81,800
858128238,Toilet Genie Chapter 2!,Comics,Comics,USD,2010-12-31,1200,11/30/10,2130.47,successful,61,US,2130.47,2130,1200
858128604,Aaron Wood art prints (Canceled),Illustration,Art,GBP,2016-05-13,3000,04/13/16,0,canceled,0,GB,0,0,4322.58
858134349,"Papercut Pawtraits: Pets, People, Places",Crafts,Crafts,GBP,2015-02-01,300,12/10/14,346,successful,9,GB,540.93,530,459.54
858136225,BatteryBot: The Fun Mobile Device Charger with Personality!,Gadgets,Technology,USD,2013-11-23,65000,10/23/13,88202.44,successful,1249,US,88202.44,88202,65000
858138373,Hipster: The Card Game,Tabletop Games,Games,USD,2015-08-10,1500,06/26/15,3665,successful,114,US,3665,3665,1500
858138806,SLOSH Fitness- Dynamic Fluid Resistance Training,Product Design,Design,USD,2017-04-02,750,02/01/17,940,successful,10,US,145,940,750
858139638,"The Grumpy, Grouchy Girl - a book for kids in a bad mood",Children's Books,Publishing,USD,2017-09-15,7500,08/09/17,1284,failed,24,US,464,1284,7500
858140437,Keyron - A Tower Defense Game by CPG,Video Games,Games,EUR,2014-07-07,10000,06/07/14,67,failed,6,NL,91.53,91,13595.08
858141234,"SARAH BELLADAE***""AQUARIUS""***A legend in the making.",Jazz,Music,USD,2011-10-04,5000,08/08/11,20,failed,1,US,20,20,5000
858141518,Nothing Fits: Graphic Novel Printing,Comics,Comics,NZD,2014-03-02,5000,01/31/14,5560.33,successful,101,NZ,4548.68,4728,4251.34
858146484,Anima - Gate of Memories,Video Games,Games,USD,2013-01-14,90000,11/30/12,110664.02,successful,1574,US,110664.02,110664,90000
858159953,Curses the witch's cat - ebook (Canceled),Children's Books,Publishing,USD,2012-09-24,5000,08/25/12,5,canceled,1,US,5,5,5000
858163851,Blackspace - Plan. Dig. Defend. Survive.,Video Games,Games,USD,2012-10-18,350000,09/18/12,134959.18,failed,4150,US,134959.18,134959,350000
85818718,Envelope Liner Templates,Stationery,Crafts,USD,2015-04-05,570,02/19/15,90,failed,5,US,90,90,570
858190969,Air Mattress Comfort Adjustment System (AMCAS),Hardware,Technology,USD,2017-11-22,20000,10/23/17,125,failed,2,US,25,125,20000
858191804,Elizabethtown F1 in Schools National Finals,Product Design,Design,USD,2014-05-10,1000,04/10/14,161,failed,10,US,161,161,1000
858193258,Yellowstone: A Video Journey,Film & Video,Film & Video,USD,2012-09-30,1500,09/06/12,390,failed,10,US,390,390,1500
858193728,Louise Distras is Making A Record,Rock,Music,GBP,2017-07-31,11000,06/24/17,12654,successful,298,GB,928.81,16635,14460.37
858196027,Action Therapy,Documentary,Film & Video,USD,2013-07-15,8000,06/15/13,355,failed,10,US,355,355,8000
858200774,OLYMPIC GOLD is a Healthy Hydrating Organic Sports Drink,Drinks,Food,USD,2016-05-18,12000,04/18/16,0,canceled,0,US,0,0,12000
85820336,A Buried Light's Dream,Graphic Novels,Comics,USD,2017-03-24,7000,02/22/17,11,failed,2,US,0,11,7000
858209168,Famine,Drama,Film & Video,GBP,2015-07-17,25000,06/17/15,0,failed,0,GB,0,0,38983.92
858213499,AuricSound A7 Vacuum Tube Amp XLR Stereo Hybrid,Sound,Technology,HKD,2017-08-08,50000,07/19/17,102380,successful,46,HK,3044.69,13094,6394.6
858216522,My White Friends,Art Books,Publishing,USD,2012-06-15,12000,05/01/12,15213,successful,175,US,15213,15213,12000
858216928,Hi CROSS : Le meilleur gilet de protection équitation.,Wearables,Technology,EUR,2017-07-07,15000,06/07/17,5,failed,1,FR,0,6,17118.01
858218816,Road Kill,Film & Video,Film & Video,USD,2011-04-17,5000,03/17/11,0,failed,0,US,0,0,5000
858219158,Zunion Air Purifier,Product Design,Design,USD,2017-07-07,15000,05/23/17,80245,successful,1161,US,6345,80245,15000
85823040,SynchWear's activist T-shirt line launch!,Apparel,Fashion,USD,2016-03-31,2000,03/01/16,50,failed,1,US,50,50,2000
858232347,Dosa point (Canceled),Food,Food,USD,2013-04-13,10000,03/14/13,0,canceled,0,US,0,0,10000
858244044,House of Fetish - A one night fetish art exhibition,Art,Art,USD,2011-11-16,1000,10/28/11,1105.01,successful,36,US,1105.01,1105,1000
858245501,Hip Hop U Multimedia Magazine,Periodicals,Publishing,USD,2013-10-28,5000,09/28/13,1146.75,failed,38,US,1146.75,1147,5000
858264555,Cameron James's first ever FULL LENGTH album!,Pop,Music,USD,2012-10-07,10000,09/24/12,2276,failed,40,US,2276,2276,10000
858266266,make soap (Canceled),Crafts,Crafts,USD,2014-08-01,9,07/09/14,0,canceled,0,US,0,0,9
858280779,The Look Out Loud Project,Photography,Photography,USD,2012-07-28,10000,06/28/12,10986,successful,191,US,10986,10986,10000
858281038,Beach Portraits,Photography,Photography,USD,2012-07-07,4000,06/07/12,690,failed,6,US,690,690,4000
858283512,On the Road - By Yo Soybean,Country & Folk,Music,USD,2010-06-02,600,05/01/10,617,successful,20,US,617,617,600
858284367,Browehs Before Yahwehs: A Secular Argument for Forgiveness,Academic,Publishing,USD,2015-02-08,11355,01/09/15,1,failed,1,US,1,1,11355
858310423,Buck Creek Freedom (Album),Rock,Music,USD,2015-10-05,250,09/04/15,95,failed,4,US,95,95,250
858311953,"FEU, Revue visuelle",Periodicals,Publishing,EUR,2017-11-08,1500,10/09/17,1852,successful,34,FR,50.45,2158,1748.11
858316674,My Ties By Carl,Pet Fashion,Fashion,USD,2016-10-27,5000,09/27/16,68,failed,5,US,0,68,5000
858319869,"The UDOCK for iPhone 5. Dock it, Lock it, Mount it & Rock it",Product Design,Design,USD,2014-01-10,30000,12/06/13,440,canceled,14,US,440,440,30000
858322753,Room 300 by Electric Jelly Funk,Music,Music,USD,2017-05-21,3000,04/21/17,200,failed,7,US,25,200,3000
858326777,PedalBump,Public Art,Art,USD,2012-11-14,3000,10/15/12,251,failed,11,US,251,251,3000
858329560,get your bumperGOing at bumperGO,Software,Technology,USD,2016-03-17,8000,03/04/16,1,failed,1,US,1,1,8000
858330849,The Phoenix-Episode 1,Action,Film & Video,USD,2015-04-30,150000,03/21/15,0,failed,0,US,0,0,150000
85833766,Project ACE: Interactive Anime,Animation,Film & Video,GBP,2015-05-31,6000,05/07/15,0,failed,0,GB,0,0,9198.79
858339943,Tri-Lock Insert,Product Design,Design,USD,2014-05-10,15000,03/26/14,417,failed,18,US,417,417,15000
858340978,"New Professional grade 100% Vegan, All Natural, Organic Skin Care Line ",Product Design,Design,USD,2010-10-29,500,09/29/10,85,failed,5,US,85,85,500
858341454,El Paso Photo Calendar,Places,Photography,USD,2015-09-05,5000,08/08/15,466,failed,11,US,466,466,5000
858349509,Hidden Carmina (Canceled),Fiction,Publishing,GBP,2014-07-23,5000,06/23/14,0,canceled,0,GB,0,0,8494.01
858350953,Tap - Making New Connections Just Got Easier,Apps,Technology,USD,2017-09-11,250,08/12/17,25,failed,1,US,0,25,250
858354082,Difelroth Arts,Music,Music,MXN,2017-09-11,80000,07/13/17,10,failed,1,MX,0,1,4527.96
858385336,"Pre-Order a Hip Hop must have!! Domingo ""Same Game New Rules",Hip-Hop,Music,USD,2014-08-15,50,07/24/14,370,successful,19,US,370,370,50
858394439,Mock Trials a Mockumentary,Film & Video,Film & Video,USD,2011-05-16,12500,04/05/11,1400,failed,12,US,1400,1400,12500
85839811,COCABANG - Fiercely Feminine Fashion,Fashion,Fashion,USD,2013-10-12,40000,09/12/13,42665.01,successful,237,US,42665.01,42665,40000
858400227,Team American Commoner Project,Civic Design,Design,USD,2015-11-29,125000,10/30/15,50,failed,1,US,50,50,125000
858410828,Shooting the Schmidtbull!!!,Shorts,Film & Video,USD,2012-06-15,1500,05/14/12,30,failed,2,US,30,30,1500
858412822,The 2015 Warwick Summer Arts Festival,Art,Art,USD,2015-06-14,5000,05/15/15,5235,successful,70,US,5235,5235,5000
858413874,Joshua's Calling,Music,Music,USD,2014-06-23,5000,05/09/14,587.05,failed,14,US,587.05,587,5000
858416107,Listening Room Network - house concerts and so much more.,Music,Music,USD,2017-11-15,32000,10/25/17,7828.22,canceled,60,US,2976,7828,32000
858419377,JANE WANTS A BOYFRIEND (Feature Film),Narrative Film,Film & Video,USD,2014-04-08,30000,03/04/14,35063,successful,347,US,35063,35063,30000
858419859,Happy Caffeine Mug,Product Design,Design,USD,2016-12-11,600,11/11/16,620,successful,13,US,105,620,600
858432388,Paul roe project (Canceled),Country & Folk,Music,USD,2014-08-31,15000,07/24/14,2,canceled,2,US,2,2,15000
85843433,PAw: Politically Activewear,Apparel,Fashion,USD,2017-12-25,2750,12/02/17,10,failed,2,US,10,10,2750
858448285,hamilton crop circle: uniting a community through gardening,Community Gardens,Food,USD,2010-07-29,15000,05/01/10,18406,successful,168,US,18406,18406,15000
858457698,The Romulan War and Tech Manual Kickstarter,Fiction,Publishing,USD,2015-07-27,2100,05/28/15,18968,successful,223,US,18968,18968,2100
858465065,Beautiful and Colorful Hand Carved Candles,Product Design,Design,USD,2015-09-10,20000,08/11/15,80,failed,7,US,80,80,20000
858469245,SOMA Arts Crawl 2016,Art,Art,USD,2016-04-27,100,03/28/16,105.5,successful,6,US,105.5,106,100
85847830,Bully Free Gi Company,Childrenswear,Fashion,USD,2016-03-09,1000,02/08/16,2,failed,2,US,2,2,1000
858489643,Meet Me In the Middle,Nonfiction,Publishing,USD,2014-12-26,30000,12/11/14,20,failed,1,US,20,20,30000
858498060,Where's My Phone?,Comedy,Film & Video,AUD,2015-09-07,700,08/08/15,0,failed,0,AU,0,0,494.35
858507377,Arizona Independent Film: Opting Out,Drama,Film & Video,USD,2014-10-12,3000,09/17/14,51,failed,2,US,51,51,3000
858507499,Courtney McClean & The Dirty Curls are going to release their first EP!,Country & Folk,Music,USD,2010-03-08,2000,02/03/10,2062.5,successful,65,US,2062.5,2063,2000
858510309,Ratchet Legs,Product Design,Design,GBP,2016-11-25,12000,10/11/16,14101,successful,133,GB,8315.84,17534,14921.48
858526638,Bring back Daria,Animation,Film & Video,GBP,2015-12-16,20000,11/16/15,50,failed,1,GB,76.18,75,29824.04
858533021,SWISS RAIL: Beauty AND Brains,Documentary,Film & Video,USD,2012-10-15,12000,08/30/12,3869,failed,54,US,3869,3869,12000
85853403,The Kilt Girls Launch KT Ready to Wear line of Utility Kilts,Fashion,Fashion,USD,2013-09-12,20000,08/13/13,2026,failed,12,US,2026,2026,20000
858539155,The Revive Tank: Managing Back Pain On-the-Go,Product Design,Design,USD,2015-02-12,30000,01/13/15,34498,successful,273,US,34498,34498,30000
858541341,Gaming Paper Megadungeon 3 - Sewers,Tabletop Games,Games,USD,2014-06-30,2200,05/30/14,16109,successful,454,US,16109,16109,2200
858543171,Culinary Magic Cookbook for the Pathfinder Roleplaying Game,Tabletop Games,Games,USD,2017-07-02,1500,06/01/17,3399,successful,151,US,381,3399,1500
858545517,Help us bring Walter Potter's Kitten Wedding to New York!,Art,Art,USD,2016-09-10,5000,08/11/16,5947,successful,198,US,2419,5947,5000
858547515,'Afflict'    He Loves Me...He Loves Me Not....,Shorts,Film & Video,USD,2012-11-09,5000,10/10/12,177,failed,9,US,177,177,5000
858552121,Theater in the Woods Vermont CAMP,Theater,Theater,USD,2017-05-25,15000,04/25/17,15518,successful,118,US,2892,15518,15000
858555678,"Runbell, Frustration Free Urban Running",Product Design,Design,USD,2014-06-11,20000,05/05/14,24945.5,successful,697,US,24945.5,24946,20000
858562117,The Stargazers Visual Novel: A Yuri Mecha Space Opera,Video Games,Games,USD,2017-09-28,25000,08/29/17,6548,canceled,231,US,1689,6548,25000
858565553,"""Who Knew""",Comedy,Film & Video,USD,2014-09-11,20000,08/12/14,54,failed,2,US,54,54,20000
858568397,"Tru Religion ""With Honor"" CD",Faith,Music,USD,2015-07-03,7000,06/03/15,0,failed,0,US,0,0,7000
858577629,Project Artphil,Art,Art,USD,2016-12-04,6500,10/27/16,0,failed,0,US,0,0,6500
858578162,"Optical ""a visual document """,Webseries,Film & Video,USD,2014-05-10,6000,04/10/14,380,failed,10,US,380,380,6000
858580447,Demonic Tots Plush Toys,Video Games,Games,USD,2015-03-12,10500,02/10/15,739,failed,19,US,739,739,10500
858586170,Papa Moose's Donuts,Food,Food,USD,2017-03-26,5000,02/24/17,50,canceled,1,US,50,50,5000
858586289,Professional Medical Marijuana Job Search Engine,Technology,Technology,USD,2014-10-09,3000,09/09/14,0,failed,0,US,0,0,3000
858587781,Jeff McGregor's Debut Album,Jazz,Music,USD,2016-04-27,3000,04/13/16,4225,successful,52,US,4225,4225,3000
858596297,THE FOREVER PEOPLE - supernatural horror short film,Shorts,Film & Video,USD,2011-10-03,7500,09/03/11,1315,failed,19,US,1315,1315,7500
858596913,Lee Lumley: Determined,Indie Rock,Music,USD,2011-07-14,2800,06/14/11,177,failed,5,US,177,177,2800
858598006,Budget Friendly Badge Ribbons,Crafts,Crafts,USD,2017-10-21,735,09/20/17,331,canceled,8,US,0,331,735
858602762,Burning River Record Riot Vinyl Convention,Music,Music,USD,2017-08-07,300,07/14/17,804,successful,29,US,135,804,300
858611467,Meridian Folding Solar Panel System-Power System,Technology,Technology,USD,2016-11-02,225000,09/27/16,7123,failed,10,US,1,7123,225000
858617501,PuttRay - Golf Putting Aide,Wearables,Technology,USD,2015-09-18,5000,09/03/15,410,failed,10,US,410,410,5000
858621544,Roxy Starr - Series 1,Drama,Film & Video,CAD,2016-12-14,50000,10/15/16,0,canceled,0,CA,0,0,37388.77
858623591,"Art Show ""JUMP""",Art,Art,USD,2016-10-28,5000,09/28/16,675,failed,4,US,0,675,5000
858628507,Leon House: A Motion Picture Experience,Narrative Film,Film & Video,USD,2012-06-12,8000,04/13/12,1488,failed,23,US,1488,1488,8000
858635833,The 100 Cameras Project,Photography,Photography,USD,2014-04-25,65000,03/11/14,17762,failed,140,US,17762,17762,65000
858642578,Maximum Health Radio with Dr Ken Grey Holistic Physician,Audio,Journalism,USD,2014-09-14,50000,08/15/14,700,failed,3,US,700,700,50000
858654989,Cognition #2 - Black Shuck,Comic Books,Comics,GBP,2017-04-05,1000,03/11/17,2689,successful,213,GB,1872.33,3340,1242.22
858661111,"Leonardo da Vinci, Vermeer & Rembrandt action figures",Product Design,Design,CAD,2017-09-06,40000,08/07/17,72746,successful,787,CA,32718.19,60185,33093.41
858666682,[Super]Natural Attraction - Digital Comic Series,Comic Books,Comics,USD,2017-01-17,5000,11/28/16,5468.47,successful,404,US,350,5468,5000
858674390,Steti iPad or Tablet Stand,Product Design,Design,USD,2013-01-06,26500,12/02/12,4718,failed,71,US,4718,4718,26500
858683428,New Paths Compendium: Pathfinder RPG Expanded Edition,Tabletop Games,Games,USD,2017-07-28,11000,06/28/17,34028,successful,840,US,3859,34028,11000
858684457,Kaylee's Paw Print Ornament,Crafts,Crafts,USD,2017-11-20,650,11/09/17,242,failed,12,US,142,242,650
858698431,ASAP: The Autism Self-Advocacy Project (DVD & Discussion Guide with William Stillman),Documentary,Film & Video,USD,2010-05-27,21500,02/27/10,375,failed,4,US,375,375,21500
858707669,"""The Fifth Little Girl"" - Documentary Film",Documentary,Film & Video,USD,2013-07-11,75000,06/26/13,181,failed,6,US,181,181,75000
858710305,Disavowed - 30 min Featurette,Narrative Film,Film & Video,USD,2011-10-01,3000,08/17/11,0,failed,0,US,0,0,3000
858724375,Live WITH nature - Exhibition by Dinosaraus,Photography,Photography,GBP,2014-03-26,1500,03/12/14,1655,successful,28,GB,2754.5,2753,2494.97
858731953,Austin Children's Theater - The Original Works Project,Theater,Theater,USD,2011-07-05,6500,06/20/11,1506,failed,31,US,1506,1506,6500
858739019,"Recording our Album ""Mutual Leonard"" by ""No Sin in Eden""",Music,Music,USD,2017-02-14,1850,01/15/17,140,failed,4,US,0,140,1850
858744863,Instant Reply Text Messaging Application (Canceled),Apps,Technology,USD,2014-09-26,1000,07/29/14,0,canceled,0,US,0,0,1000
858755004,Unimpossible Longboards -- Introducing VESUVIUS,Product Design,Design,USD,2015-07-03,35000,06/04/15,3336,failed,20,US,3336,3336,35000
858760918,MAFIA- A new look for one of the greatest party games ever!!,Tabletop Games,Games,USD,2013-06-28,500,05/24/13,112,failed,9,US,112,112,500
858764226,When Harlem Saved A King... The Untold Story,Documentary,Film & Video,USD,2014-04-20,2300,03/21/14,13,failed,4,US,13,13,2300
858774624,Pure Birch BC's first birch water beverage business,Small Batch,Food,CAD,2015-11-11,10000,09/12/15,361,failed,18,CA,272.38,271,7515.97
85877483,Search for car parts / zoek een onderdeel,Web,Technology,EUR,2014-10-30,15000,09/30/14,1,failed,1,NL,1.27,1,18785.93
858778822,"'YOU WILL KNOW' HITS THE STAGE JANUARY 26, 2013!!",Theater,Theater,USD,2012-11-26,5500,10/27/12,5500,successful,46,US,5500,5500,5500
858802868,"Domo Arigato, Mr. Reflecto - Electric Forest 2015",Installations,Art,USD,2015-06-25,2500,06/05/15,3541,successful,20,US,3541,3541,2500
858805700,"The BakedIn Baking Club, recipes by Michel Roux",Food,Food,GBP,2015-09-16,3000,08/17/15,4315,successful,156,GB,6750.77,6752,4694.03
858808190,Nyla Nightshade's House of Debauchery,Theater,Theater,NZD,2014-01-02,1250,12/10/13,1400,successful,18,NZ,1161.01,1161,1037
858808439,Electro Beach: The Documentary,Documentary,Film & Video,USD,2013-09-27,50000,08/28/13,506,failed,13,US,506,506,50000
858810658,Wormhole Tabletop RPG,Tabletop Games,Games,USD,2017-04-18,3200,03/18/17,2200,failed,76,US,220,2200,3200
858814930,Four Paws Dog Cafe,Restaurants,Food,CAD,2017-06-01,8000,05/02/17,10,failed,1,CA,0,7,5915.85
858818918,The Prophecy Of The Phoenix: The Cosmic Heroes Trilogy,Young Adult,Publishing,USD,2016-06-23,500,05/23/16,0,failed,0,US,0,0,500
858825147,Bedsheet Ghost Enamel pin for Halloween!,Illustration,Art,MXN,2017-09-24,5000,09/14/17,1970,failed,7,MX,45.74,108,275.06
85882761,Some Nights,Shorts,Film & Video,USD,2012-11-30,2500,10/31/12,2541,successful,40,US,2541,2541,2500
858828552,"A new translation of Dante's ""La Commedia"" by the avatar of no-wave cinema, Amos Poe",Shorts,Film & Video,USD,2010-06-28,12000,03/31/10,20000,successful,247,US,20000,20000,12000
858847663,"The Ultimate, Most Versatile Bags on Earth",Product Design,Design,USD,2016-11-05,5000,09/21/16,11204,successful,102,US,1385,11204,5000
858849389,"Revolution Motorcycle, Quad, & ATV Cargo Trailer by SPiN",Hardware,Technology,USD,2015-06-15,50000,05/05/15,11,canceled,2,US,11,11,50000
858850103,SEVEN  NIGHT  STAY,Narrative Film,Film & Video,USD,2011-08-19,20000,08/04/11,5515,failed,14,US,5515,5515,20000
858851265,"iRemoco - remote control helicopter for iPhone, iPod & iPad",Flight,Technology,USD,2011-06-07,28000,05/08/11,33659.99,successful,207,US,33659.99,33660,28000
858859238,Waagosh and Zhigaag: An Ojibwe Language Picture Book,Children's Books,Publishing,USD,2015-01-26,2000,01/06/15,210,failed,7,US,210,210,2000
858862074,Jackie - Indoor Flying Security Cam for Your Peace of Mind,Robots,Technology,USD,2015-05-08,40000,04/06/15,3794,canceled,24,US,3794,3794,40000
858863957,San Geronimo Valley Community Garden,Food,Food,USD,2013-04-16,1500,02/28/13,1772,successful,35,US,1772,1772,1500
858864875,handmadeborah,Quilts,Crafts,EUR,2016-09-09,50000,08/10/16,0,canceled,0,DE,0,0,56339.93
858865800,The Cardboard Standing Desk: Stand Up for Creativity,Product Design,Design,USD,2014-04-12,25000,03/13/14,50091.92,successful,671,US,50091.92,50092,25000
858866169,M/A/I/D degree catalogue 2013,Design,Design,GBP,2013-06-03,2000,05/22/13,2084,successful,67,GB,3178.31,3246,3115.22
858874153,Kegging off! JP DasBrew Needs Kegs!,Food,Food,USD,2012-12-20,4000,11/20/12,4091,successful,55,US,4091,4091,4000
858883246,The Fourth Dimension Lunatic Maze Puzzles,Puzzles,Games,USD,2016-10-29,300,09/29/16,107,failed,1,US,107,107,300
858891244,Sacred Wolf Tattoo Studio,Art,Art,CAD,2016-01-15,3500,12/16/15,75,failed,1,CA,54.7,52,2410.14
858895380,"Sorry, I'm Just the Writer T-Shirt",Apparel,Fashion,USD,2016-11-12,100,10/13/16,1523,successful,56,US,52,1523,100
85889776,"""Sound Off""America (National Fundraising Campaign)",Music,Music,USD,2015-04-24,150000,03/30/15,26,failed,2,US,26,26,150000
858899807,Wall of Dreamers Documentary Film (Canceled),Documentary,Film & Video,USD,2011-10-05,20000,08/06/11,2390,canceled,25,US,2390,2390,20000
858919814,"""The Dugout in the Basement"" Cover Art",Fiction,Publishing,USD,2014-01-01,1500,12/02/13,101,failed,5,US,101,101,1500
858928298,Nightlancer,Tabletop Games,Games,GBP,2016-11-08,20000,10/04/16,4800,failed,81,GB,486.28,6077,25319.02
858928650,Peebles Survival Guides,Publishing,Publishing,USD,2013-04-12,12000,03/13/13,145,failed,4,US,145,145,12000
858935391,BLOOD STRIPES: GROUND ZERO - A Powerful Film Based on 9/11,Narrative Film,Film & Video,USD,2013-11-17,100000,10/03/13,25,failed,1,US,25,25,100000
858941380,Holidays with friends,Apps,Technology,EUR,2015-12-03,25000,11/03/15,2,failed,2,DE,2.21,2,27255.09
858942066,SyntheSonic - A Las Vegas Sonic the Hedgehog Fan Convention!,Video Games,Games,USD,2015-05-01,3500,04/07/15,10,failed,1,US,10,10,3500
858945649,petite bash,Dance,Dance,USD,2012-12-09,1250,11/12/12,1525,successful,28,US,1525,1525,1250
858954562,"""The Worth of One Word"" - An MFA Thesis Film",Drama,Film & Video,USD,2014-12-24,20000,11/24/14,1510,failed,15,US,1510,1510,20000
858955278,"""50 over 50 - Profiling the Art of Aging in America""",Painting,Art,USD,2014-07-07,3175,06/07/14,3190,successful,50,US,3190,3190,3175
858956127,The Arc Board: World's Smallest Lightest Electric Skateboard,Hardware,Technology,SGD,2016-10-07,100000,09/06/16,117654,successful,180,SG,3209.1,85554,72716.7
858956157,THE COFFEE PRINTED TEE,Apparel,Fashion,USD,2016-04-26,500,03/25/16,1285,successful,33,US,1285,1285,500
858978552,"Empire, brings coffee to the beach",Food,Food,USD,2012-06-25,7500,05/18/12,856,failed,8,US,856,856,7500
858981342,Help Looking For Yesterday record their first studio EP!,Rock,Music,USD,2012-06-12,2000,05/11/12,40,failed,2,US,40,40,2000
858982408,Kill Those God Damn Bastards (Grindhouse Feature) (Canceled),Film & Video,Film & Video,USD,2016-03-03,100,02/12/16,0,canceled,0,US,0,0,100
858986407,Traditionally Epic RPG for Mobile/PC,Video Games,Games,USD,2016-07-27,11500,06/27/16,186,failed,6,US,85,186,11500
858987213,The Big Bank,Theater,Theater,USD,2011-08-01,5000,05/12/11,1106,failed,16,US,1106,1106,5000
858990141,1000 Artists: Presidential Inauguration 2013,Public Art,Art,USD,2012-05-08,4500,03/29/12,4586,successful,82,US,4586,4586,4500
85899078,Whitehall Theatre Presents: Little Shop of Horrors,Musical,Theater,CAD,2016-07-11,1000,06/11/16,1150,successful,10,CA,906.28,894,777.24
858997824,MBAs on Demand,Web,Technology,USD,2017-03-31,10000,03/01/17,0,failed,0,US,0,0,10000
859001993,the UNION: Battle of the Royal City (Canceled),Tabletop Games,Games,CAD,2015-01-01,5000,12/01/14,0,canceled,0,CA,0,0,4280.09
859010488,SLENDERMAN FEATURE LENGTH FILM,Narrative Film,Film & Video,USD,2012-08-28,250,07/14/12,188,failed,5,US,188,188,250
859027984,MARCMAN & NENAGIRL #1,Comics,Comics,USD,2013-08-11,7000,07/03/13,938,failed,21,US,938,938,7000
85902869,Golden Age Comic Book Covers Sticker Sheets,Comics,Comics,USD,2017-07-21,250,06/21/17,146,failed,16,US,65,146,250
859030173,SnuG Watchbands for Moto360 smartwatch (Canceled),Wearables,Technology,USD,2014-12-12,4000,12/04/14,234,canceled,8,US,234,234,4000
85903443,Divided Bye,Rock,Music,USD,2012-05-28,2500,04/28/12,0,failed,0,US,0,0,2500
859038247,Rehabilitating a historical brewery into Bavarian Lofts,Architecture,Design,USD,2014-12-07,60000,11/14/14,713,failed,10,US,713,713,60000
859052816,Re-purposed Wooden Art 100% Recycled 100% USA,Mixed Media,Art,USD,2015-02-15,36900,01/02/15,72,failed,1,US,72,72,36900
859056127,Help Launch Just Merde's Handcrafted Soap Signature Scent,Crafts,Crafts,USD,2016-12-15,1000,11/15/16,76,failed,2,US,75,76,1000
859057668,gRiDz: The Game (Canceled),Video Games,Games,GBP,2013-05-16,6000,04/16/13,0,canceled,0,GB,0,0,9140.49
859073228,Mama Maize's Lightning Bug Hats,Crafts,Crafts,USD,2014-08-01,1000,07/02/14,1052,successful,38,US,1052,1052,1000
859075284,Narwhal BBQ Skewers,Design,Design,USD,2013-07-21,8500,06/21/13,17178.27,successful,304,US,17178.27,17178,8500
859084050,'Subterrestrial Black Metal - a journey into the darkness'.,Photography,Photography,USD,2013-07-07,4000,06/07/13,5316,successful,50,US,5316,5316,4000
859085960,Port & Park Brewing Co. - Small batch brewery in Portsmouth,Drinks,Food,USD,2015-01-12,30000,11/28/14,2085,canceled,23,US,2085,2085,30000
859093509,SCARLET: A Series Of Enamel Pins,Accessories,Fashion,CAD,2017-10-15,650,09/15/17,1451,successful,64,CA,326.28,1161,520.25
859102131,SDJ-01: Self-Drying Jacket,Wearables,Technology,USD,2015-12-29,12000,12/02/15,15194,successful,94,US,15194,15194,12000
859123586,Palaces,Tabletop Games,Games,USD,2015-12-17,3200,11/17/15,5333,successful,165,US,5333,5333,3200
859124541,Dan Bilzerian University (Canceled),Web,Technology,USD,2014-09-27,4000,08/28/14,0,canceled,0,US,0,0,4000
859141764,A Hand in the Darkness: English/Spanish Yaoi BL Visual Novel,Video Games,Games,EUR,2017-01-01,500,12/02/16,2284,successful,133,ES,423.07,2419,529.45
859143107,Warm Penguins - Premium Men's Knitwear,Fashion,Fashion,GBP,2016-12-18,15000,11/08/16,8094.01,failed,59,GB,0,9915,18374.02
85914384,Scamdance: The Festival of Broken Dreams (#occupyfilm),Narrative Film,Film & Video,USD,2013-10-25,100000,09/25/13,80719,failed,156,US,80719,80719,100000
859150137,Digital Lightbox - Improve your Drawing Skills!,Technology,Technology,GBP,2016-05-11,1000,04/11/16,42,failed,8,GB,59.33,61,1440.86
85915178,Beer In The Sun,Technology,Technology,GBP,2013-03-07,13200,02/05/13,1291,failed,28,GB,2026.6,1940,19837.99
